178,6
178,2
178,3
178,4
179,6
179,4
180,6
180,7
180,2
180,3
180,4
181,6
181,7
181,2
181,3
181,4
182,6
182,4
182,9
183,6
183,7
183,2
183,3
183,4
183,9
183,5
184,6
185,6
185,2
185,3
185,5
186,6
186,2
186,3
186,4
187,6
187,2
187,3
187,4
188,6
188,2
188,3
188,4
189,6
189,3
189,8
189,5
190,6
190,4
191,6
191,2
191,3
191,4
192,6
193,6
193,2
193,4
194,6
194,2
194,3
194,4
195,6
195,2
195,3
195,4
196,6
196,2
196,3
196,4
197,6
197,2
197,4
198,6
198,3
198,5
199,6
199,4
200,6
200,7
200,2
200,3
200,4
200,9
200,8
200,5
201,6
201,2
201,3
201,4
201,9
201,5
202,6
202,2
202,3
202,4
203,6
203,2
203,3
203,4
204,6
204,3
204,4
205,6
205,7
205,2
205,3
205,4
205,8
205,5
206,6
207,6
207,7
207,2
207,3
207,4
208,6
208,2
208,3
208,4
209,6
209,7
209,3
209,4
209,9
209,8
209,5
210,6
210,2
210,3
210,4
211,6
211,2
211,3
211,4
212,6
212,2
212,3
212,4
213,6
213,2
213,3
213,4
214,6
214,2
214,3
214,4
215,6
215,2
215,3
215,4
216,6
216,2
216,3
216,4
217,6
217,2
217,3
217,4
217,9
217,8
217,5
218,6
218,9
218,8
218,5
219,6
219,3
220,6
220,2
220,3
220,4
220,9
220,8
220,5
221,6
221,2
221,3
221,4
222,6
222,2
222,3
222,4
223,6
223,2
223,3
223,4
224,6
224,2
224,3
224,4
224,8
225,6
225,2
225,3
225,4
225,8
226,6
226,2
226,3
226,4
227,6
227,2
227,3
227,4
227,9
227,8
227,5
228,6
228,7
228,2
228,3
228,4
229,6
229,7
229,2
229,3
229,4
230,6
230,7
230,2
230,3
230,4
231,6
231,3
232,6
232,2
232,3
232,4
233,6
233,2
233,3
233,4
234,6
234,2
234,3
234,4
235,6
236,6
236,3
236,4
237,6
237,2
237,3
237,4
238,6
238,2
238,3
238,4
238,8
239,6
240,6
240,2
240,3
240,4
241,6
241,7
241,2
241,3
241,4
241,9
241,8
241,5
242,6
243,7
243,2
243,3
243,4
244,7
244,2
244,3
244,4
245,7
245,2
245,3
245,4
246,7
246,2
246,3
246,4
247,7
247,4
248,7
249,7
250,7
250,2
250,3
250,4
251,7
251,2
251,3
251,4
252,7
252,4
252,9
253,7
253,2
253,3
253,4
254,7
254,2
254,3
254,4
255,7
255,4
256,7
257,7
257,2
257,3
257,4
258,7
258,4
259,7
259,4
260,7
260,3
260,4
261,7
262,7
262,2
262,3
262,4
263,7
263,2
263,3
263,4
264,7
264,2
264,3
264,4
265,7
265,2
265,3
265,4
266,7
266,2
266,3
266,4
267,7
268,7
269,7
269,2
269,3
269,4
270,7
270,3
271,7
271,3
272,7
272,2
272,3
272,4
272,9
272,5
273,7
273,2
273,3
273,4
273,9
273,5
274,7
274,2
274,3
274,4
274,9
274,5
275,7
275,2
275,3
275,9
275,5
276,7
277,7
277,2
277,3
277,4
278,7
278,2
278,3
278,4
279,7
279,2
279,3
279,4
280,7
280,2
280,3
280,4
281,7
281,2
281,3
281,4
282,7
282,3
282,4
283,7
283,3
283,4
284,7
284,3
284,4
285,7
285,3
285,4
286,7
286,2
286,3
286,4
287,7
287,2
287,3
287,4
288,7
289,7
290,7
290,2
290,3
290,4
291,7
292,7
293,7
293,2
293,3
293,4
294,7
294,2
294,3
294,4
295,7
295,2
295,3
295,4
296,7
297,7
298,7
299,7
300,2
301,2
301,4
302,2
302,3
302,4
303,2
303,3
303,4
304,2
304,3
304,4
305,2
305,3
305,4
306,2
306,4
307,2
307,3
307,4
308,2
308,3
308,4
309,2
309,3
309,4
310,2
310,3
310,4
311,2
311,4
312,2
312,3
312,4
313,2
313,3
313,4
314,2
314,3
314,4
315,2
315,3
315,4
316,2
316,3
317,2
317,3
318,2
319,2
319,3
320,2
320,3
320,4
321,2
322,2
322,4
323,2
323,4
324,2
325,2
325,3
325,4
326,2
326,3
326,4
327,2
328,2
328,4
329,2
329,4
330,2
331,2
332,2
333,2
334,2
335,2
336,2
336,3
337,2
337,3
337,4
337,8
337,5
338,2
339,2
340,2
340,3
340,4
340,8
340,5
341,2
342,2
342,3
342,4
342,8
342,5
343,2
344,2
344,3
345,2
345,3
345,4
346,2
346,3
346,4
347,2
347,3
347,4
348,2
348,3
348,4
349,2
349,4
350,2
350,3
350,4
351,2
351,4
352,2
352,4
353,2
353,3
353,4
354,2
355,2
355,3
355,4
356,2
357,2
357,3
357,4
358,2
359,2
359,3
360,2
361,2
362,2
363,2
364,2
365,2
365,3
365,4
365,9
366,2
366,3
366,4
367,2
368,2
369,2
369,3
369,4
370,2
371,2
372,2
373,2
374,2
375,2
376,2
377,2
378,2
379,2
380,2
380,3
380,4
381,2
381,3
381,4
382,2
382,3
383,2
383,3
383,4
384,2
384,3
384,4
385,2
385,3
385,4
385,9
386,2
386,3
387,2
388,2
389,2
389,3
389,4
390,2
390,3
391,2
391,3
392,2
392,3
392,4
393,2
393,3
393,4
394,2
394,3
394,4
395,2
395,3
395,4
396,2
396,3
396,4
397,2
397,3
397,4
398,2
398,3
398,4
399,2
399,3
399,4
400,2
400,3
400,4
401,2
401,3
401,4
402,2
403,2
403,3
403,4
404,2
405,2
405,3
406,2
406,3
406,4
407,2
407,3
407,4
408,2
408,3
408,4
409,2
410,2
411,2
411,3
411,4
412,2
412,3
412,4
413,2
414,2
414,3
414,4
414,5
415,2
415,4
416,2
416,4
417,2
417,4
418,2
418,4
419,2
419,4
420,2
420,3
420,4
421,2
421,3
421,4
422,2
422,3
422,4
423,2
423,3
423,4
424,2
424,4
425,2
425,4
426,2
426,3
426,4
427,2
427,3
427,4
428,2
428,3
428,4
429,2
430,2
430,3
430,4
431,2
431,3
432,2
433,2
434,2
435,2
436,2
436,3
436,4
436,8
436,5
437,2
437,3
437,4
438,2
438,3
438,4
439,2
439,3
439,4
440,2
440,3
440,4
441,2
441,3
441,4
442,2
442,3
442,4
442,8
442,5
443,2
443,3
443,4
444,2
444,4
445,2
445,3
445,4
446,2
446,3
446,4
447,2
447,3
447,4
448,2
449,2
449,4
450,2
450,3
450,4
451,2
451,3
451,4
452,2
452,3
452,4
453,2
454,2
455,2
455,3
456,2
456,3
457,2
457,3
458,2
458,4
459,2
460,2
460,3
460,4
461,2
461,3
461,4
462,2
462,3
462,4
463,2
463,3
463,4
464,2
464,4
465,2
465,3
465,4
466,2
466,3
466,4
467,2
467,3
467,4
468,2
469,2
470,2
471,2
472,2
472,3
472,4
473,2
474,2
474,3
475,2
476,2
476,3
476,4
477,2
478,2
478,3
478,4
479,2
479,3
480,2
480,3
480,4
481,2
481,3
481,4
482,2
482,3
482,4
483,2
483,3
483,4
484,2
485,2
486,2
486,3
486,4
487,2
488,2
489,2
490,2
491,2
492,2
493,2
493,3
493,4
494,2
494,3
494,4
495,2
495,3
495,4
496,2
496,3
496,4
497,2
497,3
497,4
498,2
498,3
498,4
499,2
499,3
499,4
500,2
500,3
500,4
501,2
501,4
502,2
502,3
502,4
503,2
503,3
503,4
504,2
504,3
504,4
505,2
505,3
505,4
506,2
506,3
506,4
507,2
507,3
507,4
508,2
508,3
508,4
509,2
509,3
509,4
510,2
510,4
511,2
511,3
511,4
512,2
512,3
512,4
513,2
513,3
513,4
514,2
514,4
515,2
515,4
516,2
516,3
516,4
517,2
517,3
517,4
518,2
518,3
518,4
519,2
519,3
519,4
520,2
520,4
521,2
521,4
522,2
522,4
523,2
523,4
524,2
524,4
525,2
525,4
526,2
526,4
527,2
527,3
527,4
528,2
529,2
530,2
531,2
532,2
532,4
533,2
534,2
534,3
534,4
535,2
535,4
536,2
537,2
537,4
537,9
537,5
538,2
538,3
538,4
539,2
539,3
539,4
540,2
540,3
540,4
541,2
541,4
542,2
542,3
542,4
543,2
543,3
543,4
544,2
544,3
544,4
545,2
545,3
545,4
546,2
546,3
546,4
547,2
548,2
548,4
549,2
549,4
550,2
551,2
551,3
551,4
552,2
552,3
553,2
553,3
553,4
554,2
554,3
554,4
555,2
555,3
555,4
556,2
556,3
556,4
557,2
557,3
557,4
558,2
558,4
559,2
559,3
559,4
560,2
560,3
560,4
561,2
561,3
561,4
562,2
563,2
564,2
564,3
564,4
565,2
565,3
565,4
566,2
566,3
566,4
567,2
567,3
567,4
568,2
568,3
568,4
569,2
569,3
569,4
570,2
570,3
570,4
571,2
571,3
571,4
572,2
572,3
572,4
573,2
573,3
574,2
574,3
574,9
574,8
575,2
575,3
576,2
576,3
577,2
578,2
578,4
579,2
579,4
580,2
580,4
581,2
581,4
582,2
582,4
583,2
583,4
584,2
584,4
585,2
585,4
586,2
586,3
586,4
587,2
587,3
587,4
588,2
588,3
588,4
589,2
589,3
589,4
590,2
590,3
590,4
591,2
591,4
592,2
592,4
593,2
593,4
594,2
594,3
594,4
595,2
595,3
595,4
596,2
596,4
597,2
597,3
597,4
598,2
599,2
600,2
600,3
600,4
601,2
601,4
602,2
603,2
603,4
604,2
604,3
604,4
605,2
605,4
606,2
607,2
607,3
607,4
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
620,3
620,4
621,2
621,3
621,4
622,2
623,2
623,3
623,4
624,2
624,3
624,4
625,2
625,3
625,4
626,2
626,3
626,4
627,2
627,3
627,4
628,2
628,3
628,4
629,2
629,3
629,4
630,2
630,4
631,2
631,3
631,4
632,2
632,3
632,4
633,2
633,3
633,4
634,2
634,3
634,4
635,2
635,3
635,4
636,2
636,3
636,4
637,2
638,2
638,3
639,2
639,3
640,2
640,3
640,4
641,2
641,4
642,2
642,4
643,2
644,2
645,2
645,4
646,2
646,3
646,4
647,2
647,3
647,4
648,2
648,3
648,4
649,2
649,3
649,4
650,2
650,3
650,4
651,2
651,3
651,4
652,2
652,4
653,2
653,3
653,4
654,2
654,3
654,4
655,2
655,4
656,2
657,2
657,4
658,2
658,3
659,2
660,2
660,4
661,2
662,2
663,2
664,2
665,2
666,2
666,3
666,4
667,2
667,3
667,4
668,2
668,3
668,4
669,2
669,3
670,2
670,3
671,2
672,2
673,2
673,3
673,4
674,2
675,2
675,3
675,4
676,2
676,3
676,4
677,2
677,3
677,4
678,2
678,3
678,4
679,2
679,3
679,4
680,2
681,2
682,2
683,2
683,3
683,4
684,2
684,4
685,2
685,3
685,4
686,2
686,4
686,8
687,2
687,4
688,2
688,3
688,4
689,2
690,2
690,3
690,4
691,2
691,3
691,4
692,2
692,3
692,4
693,2
693,3
693,4
694,2
694,3
694,4
695,2
695,3
695,4
696,2
696,3
696,4
697,2
697,3
697,4
698,2
698,3
698,4
699,2
699,3
699,4
700,2
700,3
700,4
701,2
701,3
701,4
702,2
703,2
703,4
704,2
704,3
705,2
705,3
706,2
706,3
706,4
707,2
707,4
708,2
708,3
708,4
709,2
709,3
709,8
710,2
710,3
710,8
711,2
711,3
711,8
712,2
712,3
712,8
713,2
713,3
713,8
714,2
714,3
714,8
715,2
715,3
715,8
716,2
716,3
716,8
717,2
717,3
717,8
718,2
718,3
718,8
719,2
720,2
720,4
721,2
721,3
721,4
722,2
722,3
722,4
723,2
723,3
723,4
724,2
724,3
724,4
725,2
725,3
725,4
725,9
726,2
726,3
726,4
727,2
727,3
727,4
728,2
728,3
728,4
729,2
729,3
729,4
730,2
730,3
730,4
731,2
731,3
731,4
732,2
732,3
732,4
733,2
733,3
733,4
734,2
734,3
734,4
735,2
735,3
735,4
736,2
736,3
736,4
737,2
737,3
737,4
738,2
738,3
738,4
739,2
739,3
739,4
740,2
740,3
740,4
741,2
741,3
741,4
741,5
742,2
742,3
742,4
743,2
743,3
743,4
744,2
744,4
745,2
745,3
745,4
746,2
746,3
746,4
747,2
747,3
747,4
748,2
748,4
749,2
749,3
749,4
750,2
750,4
751,2
751,3
751,4
752,2
752,4
753,2
753,4
754,2
754,3
754,4
755,2
755,3
756,2
756,4
757,2
758,2
758,3
758,4
759,2
759,4
760,2
760,3
760,4
761,2
761,3
761,4
762,2
762,3
762,4
763,2
763,3
763,4
764,2
764,3
764,4
765,2
765,3
765,4
766,2
766,3
766,4
767,2
767,3
767,4
768,2
768,3
768,4
769,2
769,3
769,4
770,2
770,3
770,4
771,2
771,3
771,4
772,2
772,3
772,4
773,2
773,3
773,4
774,2
774,3
774,4
774,8
775,2
775,3
775,4
776,2
776,3
776,4
777,2
777,3
777,4
778,2
778,3
778,4
779,2
779,3
779,4
780,2
780,3
780,4
781,2
781,4
782,2
782,4
783,2
783,4
784,2
784,4
785,2
785,4
786,2
786,4
787,2
788,2
788,4
789,2
789,4
790,2
790,4
791,2
791,4
792,2
792,3
792,4
793,2
793,3
793,4
794,2
795,2
795,3
795,4
796,2
796,3
796,4
797,2
797,3
797,4
798,2
798,3
798,4
799,2
800,2
800,3
800,4
801,2
801,3
801,4
802,2
802,4
803,2
803,3
803,4
804,2
804,3
804,4
805,2
805,4
806,2
807,2
808,2
809,2
810,2
810,4
811,2
812,2
812,3
812,4
813,2
813,3
813,4
814,2
814,3
814,4
815,2
815,3
815,4
816,2
816,3
816,4
817,2
817,3
817,4
818,2
818,3
818,4
819,2
819,3
819,4
820,2
820,3
820,4
821,2
822,2
822,3
822,4
822,8
823,2
823,3
823,4
823,8
824,2
824,3
824,4
824,8
825,2
825,3
825,4
825,8
826,2
826,3
826,4
826,9
827,2
827,3
827,4
828,2
828,3
828,4
829,2
829,3
830,2
830,3
831,2
831,3
832,2
833,2
833,3
833,4
834,2
834,4
835,3
836,3
837,3
838,3
839,3
839,4
840,3
840,4
841,3
842,3
843,3
844,3
845,3
846,3
846,4
847,3
847,4
848,3
848,4
849,3
849,4
850,3
850,4
851,3
852,3
852,4
853,3
853,4
854,3
855,3
856,3
856,4
857,3
858,3
859,3
859,4
860,3
861,3
861,4
862,3
862,4
863,3
863,4
864,3
864,4
864,5
865,3
865,4
866,3
867,3
867,4
868,3
868,4
869,3
870,3
871,3
871,4
872,3
872,4
873,3
873,4
874,3
874,4
875,3
875,4
876,3
876,4
877,3
877,4
878,3
879,3
880,3
881,3
882,3
883,3
884,3
885,3
886,3
887,3
888,3
889,3
890,3
891,3
891,4
892,3
893,3
893,4
894,3
895,3
896,3
896,4
896,5
897,3
897,4
898,3
899,3
899,4
900,3
900,4
901,3
901,4
902,3
903,3
904,3
904,4
905,3
905,4
906,3
906,4
907,3
907,4
908,3
908,4
909,3
909,4
910,3
910,4
911,3
911,4
912,3
912,4
913,3
913,4
914,3
914,4
915,3
916,3
916,4
917,3
917,4
918,3
918,4
919,3
919,4
920,3
920,4
921,3
921,4
922,3
922,4
923,3
924,3
924,4
925,3
925,4
926,3
926,4
927,3
928,3
929,3
929,4
930,3
930,4
930,8
931,3
931,4
932,3
932,4
933,3
934,3
934,4
935,3
935,4
936,3
936,4
937,3
937,4
938,3
938,4
939,3
940,3
941,3
942,3
942,4
943,3
943,4
944,3
945,3
946,3
947,3
948,3
948,4
949,3
949,4
950,3
951,3
952,3
952,4
953,3
954,3
955,3
956,3
957,3
958,3
958,4
959,3
959,4
960,3
961,3
961,4
962,3
963,3
963,4
964,3
964,4
965,3
965,4
966,4
967,4
968,4
969,4
970,4
971,4
972,4
973,4
974,4
975,4
976,4
977,4
978,4
979,4
980,4
981,4
982,4
983,4
984,4
985,4
986,4
987,4
988,4
989,4
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,4
1003,4
1004,4
1005,4
1006,4
1007,4
1008,4
1009,4
1010,4
1011,4
1012,4
1013,4
1014,4
1015,4
1016,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1025,4
1026,4
1027,4
1028,4
1029,4
1030,4
1031,4
1032,4
1033,4
1034,4
1035,4
1036,4
1037,4
1038,4
1039,4
1040,4
1041,4
1042,4
1043,4
1044,4
1045,4
1046,4
1047,4
1048,4
1049,4
1050,4
1051,4
1052,4
1053,4
1054,4
1055,4
1056,4
1057,4
1058,4
1059,4
1060,4
1061,4
1062,4
1063,4
1064,4
1065,4
1066,4
1067,4
1068,4
1069,4
1070,4
1071,4
1072,4
1073,4
1074,4
1075,4
1076,4
1077,4
1078,4
1079,4
1080,4
1081,4
1082,4
1083,4
1084,4
1085,4
1086,4
1087,4
1088,4
1089,4
1090,4
1091,4
1092,4
1093,4
1094,4
1095,4
1096,4
1097,4
1098,4
1099,4
1100,4
1101,4
1102,4
1103,4
1104,4
1105,4
1106,4
1107,4
1108,4
1109,4
1110,4
1111,4
1112,4
1113,4
1114,4
1115,4
1116,4
1117,4
1118,4
1119,4
1120,4
1121,4
1122,4
1123,4
1124,4
1125,4
1126,4
1127,4
1128,4
1128,8
1129,4
1130,4
1131,4
1132,4
1133,4
1134,4
1135,4
1136,4
1137,4
1138,4
1139,4
1140,4
1141,4
1142,4
1143,4
1144,4
1145,4
1146,4
1147,4
1148,4
1149,4
1150,4
1151,4
1152,4
1153,4
1154,4
1155,4
1156,4
1157,4
1158,4
1159,4
1160,4
1161,4
1162,4
1163,4
1164,4
1165,4
1166,4
1167,4
1168,4
1169,4
1170,4
1171,4
1172,4
1173,4
1174,4
1175,4
1176,9
1176,8
1176,5
1177,9
1178,8
1179,8
1180,8
1180,5
1181,5
1182,5
1183,5
1184,5
